probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC0X00008795.hg.1	ABCD1	215	0.655060691845422	3.06314924115298	4.5422519207094	0.00044108900108824	0.00140021969351297	-0.979391386999768	3.35547377157149
TC1200010413.hg.1	ABCD2	225	0.0527556740874633	1.33466483338197	0.456659874241115	0.654799914816225	0.715568926203309	-7.67587698050104	0.183891385758028
TC0100009097.hg.1	ABCD3	5825	-1.84105045569086	2.65094522441114	-9.8571985592376	9.55845282859104e-08	8.90626367226051e-07	7.80565538357861	-7.01961239876816
TC1400009690.hg.1	ABCD4	5826	-0.156203582092568	1.92344297199098	-0.969723812166383	0.348359224108837	0.423509589313478	-7.30004395796361	-0.457972685412084
TC0400008902.hg.1	ABCE1	6059	-1.38657281829707	2.2380109674482	-7.01703293305847	5.5241007109539e-06	3.15138007197074e-05	3.5609137150936	-5.25773841231411
TC0600007535.hg.1	ABCF1	23	0.779868291633211	2.27872631436353	3.84734298888174	0.00172486833639509	0.00452023568175865	-2.36850548629689	2.76324405013239
TC0700013065.hg.1	ABCF2-H2BK1	114483834	0.0469874578025311	2.30365601959847	0.369174044039073	0.717426671391914	0.770353215452579	-7.71400930593882	0.144222481823673
TC0300009694.hg.1	ABCF3	55324	-0.0183966684162353	2.44304211035199	-0.130723492084837	0.897821894420931	0.920262364751968	-7.77734394507228	-0.0468098080341049
TC2100007241.hg.1	ABCG1	9619	0.631956203645933	1.79446699561742	3.66036838622565	0.00250448953143534	0.00621817992886873	-2.74483848547912	2.60128077928665
TC0400011279.hg.1	ABCG2	9429	0.159076859804667	1.33222107225714	1.13892942848361	0.273520587501015	0.34560606253207	-7.12333951510117	0.563009979379586
TC1100009242.hg.1	ABCG4	64137	0.714483982246028	2.2371102552794	4.7660105548146	0.000287241039710333	0.000968476764469772	-0.539095677164661	3.54175350995057
TC0200012417.hg.1	ABCG5	64240	0.076350194224573	1.80405606851485	0.571380085813102	0.576645096503266	0.64607918279257	-7.61403906523526	0.239091396639672
TC0200007402.hg.1	ABCG8	64241	-0.0476638855967706	2.04182737135297	-0.259837774173557	0.798706087048517	0.838932144240959	-7.75048623669391	-0.0976130057371684
TC0200007054.hg.1	ABHD1	84696	0.215673944442837	1.85032094656676	1.14518275177915	0.271006293027044	0.342827436891653	-7.11635052614005	0.567020624272503
TC0300008331.hg.1	ABHD10	55347	-0.30919768042087	1.84906712666015	-2.06775795882889	0.057325576540519	0.0911849938899064	-5.78956759857132	-1.24165156874618
TC0700011502.hg.1	ABHD11	83451	1.18687554004269	3.77789338571111	5.88849157534015	3.67364691100253e-05	0.000162015873257499	1.5872586314015	4.4349025878158
TC2000008741.hg.1	ABHD12	26090	-2.0195644314236	3.25825116905438	-14.7330134568754	5.08705027099017e-10	9.30765880336149e-09	13.2685571481246	-9.29353397058454
TC1400007133.hg.1	ABHD12B	145447	0.2025977493247	1.49831232784115	1.62596207029986	0.125865305400521	0.178432232573897	-6.49118559402849	0.900093966076463
TC1300007969.hg.1	ABHD13	84945	0.127694979491368	1.87700936687894	0.914291719595844	0.375777398618744	0.451457427624292	-7.35255305016471	0.425069344380095
TC0300013838.hg.1	ABHD14A	25864	-1.08224828557278	3.24031344043413	-7.56078069044785	2.3571785457563e-06	1.50373832662056e-05	4.45077125757553	-5.62760752036072
TC0300013840.hg.1	ABHD14A-ACY1	100526760	0.342815123451044	3.20314963796561	1.74218674472252	0.103011060481268	0.150570814656481	-6.31687195188336	0.987116141818205
TC0300013989.hg.1	ABHD14B	84836	-0.221876762203309	3.35161780416336	-1.49881394007647	0.155749556536361	0.214034606654896	-6.67229200106694	-0.807573181227929
TC1700010247.hg.1	ABHD15	116236	1.33613164023436	3.02353263208435	6.48726864850427	1.31543357416548e-05	6.71019201650753e-05	2.65586235479337	4.88093107772025
